report_date,zone_id,zone_name,utr,idle_time,stacking_percentage,early,late,order_on_time,nonstacked_difference,stacked_difference,percentile_80
2024-07-28,11,Tagammoa north,1.86,19.81,17.3,22.6,10.01,67.39,25.360279153278775,31.205331272938228,12.403486924034869
2024-06-28,12,El rehab city,2.08,7.67,25.82,11.54,17.97,70.49,24.446748290874325,31.0234033236892,14.052953156822811
2024-06-29,12,El rehab city,2.03,12.61,22.4,14.34,13.75,71.91,24.446748290874325,31.0234033236892,14.052953156822811
2024-06-30,12,El rehab city,1.88,16.72,14.34,18.77,12.43,68.8,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-01,12,El rehab city,1.96,13.73,17.45,15.37,14.13,70.5,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-02,12,El rehab city,1.85,18.26,10.72,17.79,12.31,69.9,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-03,12,El rehab city,1.92,14.03,13.76,15.89,12.41,71.7,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-04,12,El rehab city,2.0,9.58,20.52,11.41,15.7,72.89,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-05,12,El rehab city,2.13,6.67,27.78,12.71,17.48,69.81,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-06,12,El rehab city,1.93,13.49,19.42,11.34,15.07,73.58,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-07,12,El rehab city,1.89,12.35,19.64,12.07,16.74,71.19,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-08,12,El rehab city,2.08,5.0,28.56,10.35,19.39,70.27,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-09,12,El rehab city,2.02,7.91,24.41,11.22,18.18,70.6,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-10,12,El rehab city,1.97,9.67,26.39,11.72,19.3,68.99,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-11,12,El rehab city,1.95,12.56,27.29,12.18,20.7,67.12,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-12,12,El rehab city,2.04,6.4,28.93,11.42,20.99,67.59,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-13,12,El rehab city,1.87,11.72,19.81,12.73,17.3,69.97,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-14,12,El rehab city,1.87,11.01,17.42,12.97,17.99,69.04,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-15,12,El rehab city,1.91,10.81,24.16,13.44,17.94,68.62,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-16,12,El rehab city,1.83,11.09,24.75,9.98,22.28,67.73,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-17,12,El rehab city,1.83,10.8,16.5,10.64,16.98,72.38,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-18,12,El rehab city,1.78,13.83,13.31,14.58,14.28,71.14,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-19,12,El rehab city,1.85,12.3,17.28,14.59,15.81,69.6,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-20,12,El rehab city,1.76,14.57,14.64,14.18,15.06,70.77,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-21,12,El rehab city,1.78,15.98,14.39,15.07,14.05,70.88,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-22,12,El rehab city,1.79,15.55,11.65,15.5,12.97,71.53,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-23,12,El rehab city,1.71,19.14,9.55,13.77,13.08,73.15,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-24,12,El rehab city,1.74,14.58,11.48,13.94,15.97,70.09,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-25,12,El rehab city,1.79,12.46,19.5,9.78,20.77,69.45,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-26,12,El rehab city,1.82,13.47,14.79,15.19,14.07,70.73,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-27,12,El rehab city,1.78,10.71,20.37,11.94,19.67,68.39,24.446748290874325,31.0234033236892,14.052953156822811
2024-07-28,12,El rehab city,1.81,13.37,15.62,13.41,17.92,68.66,24.446748290874325,31.0234033236892,14.052953156822811
2024-06-28,15,Giza,2.08,8.89,17.56,12.3,17.65,70.05,28.592202490304409,33.907188081936525,14.740147908013373
2024-06-29,15,Giza,1.82,10.97,13.21,12.48,15.15,72.38,28.592202490304409,33.907188081936525,14.740147908013373
2024-06-30,15,Giza,1.87,11.02,16.87,14.14,15.51,70.35,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-01,15,Giza,1.93,10.65,24.04,11.81,22.02,66.17,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-02,15,Giza,1.82,10.07,10.68,11.28,15.43,73.29,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-03,15,Giza,1.77,12.14,10.47,11.64,15.17,73.19,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-04,15,Giza,1.76,13.73,14.25,14.16,16.07,69.76,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-05,15,Giza,2.0,8.9,24.18,15.72,18.64,65.64,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-06,15,Giza,1.88,8.8,16.76,13.76,17.14,69.1,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-07,15,Giza,1.77,12.7,12.41,14.14,15.2,70.65,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-08,15,Giza,1.87,9.5,20.72,13.32,21.93,64.75,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-09,15,Giza,1.82,11.28,15.82,13.46,18.67,67.87,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-10,15,Giza,1.79,11.69,13.98,13.98,16.65,69.37,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-11,15,Giza,1.75,14.49,18.59,14.9,20.8,64.3,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-12,15,Giza,1.89,10.16,19.86,14.91,17.15,67.94,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-13,15,Giza,1.74,11.88,10.83,13.11,15.13,71.75,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-14,15,Giza,1.64,17.26,7.74,13.03,14.99,71.98,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-15,15,Giza,1.76,12.3,14.47,13.4,16.78,69.82,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-16,15,Giza,1.71,13.92,9.89,15.06,14.74,70.2,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-17,15,Giza,1.62,17.0,5.77,13.91,13.11,72.98,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-18,15,Giza,1.58,18.79,3.71,15.54,11.66,72.8,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-19,15,Giza,1.76,14.15,10.32,17.06,12.91,70.03,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-20,15,Giza,1.66,14.79,7.81,12.61,14.46,72.93,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-21,15,Giza,1.69,13.44,8.5,10.94,16.84,72.21,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-22,15,Giza,1.81,9.66,15.36,9.08,20.28,70.65,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-23,15,Giza,1.7,13.39,8.12,7.73,17.45,74.82,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-24,15,Giza,1.64,15.31,10.12,7.27,20.16,72.57,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-25,15,Giza,1.7,16.06,19.6,8.5,27.92,63.57,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-26,15,Giza,1.8,13.05,14.47,10.05,17.57,72.38,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-27,15,Giza,1.71,14.84,9.19,11.98,13.47,74.56,28.592202490304409,33.907188081936525,14.740147908013373
2024-07-28,15,Giza,1.62,19.2,5.78,12.13,12.26,75.61,28.592202490304409,33.907188081936525,14.740147908013373
2024-06-28,16,Helwan,1.65,29.73,9.0,10.5,14.19,75.31,32.496939726631282,40.494836607397829,13.1458469587966
2024-06-29,16,Helwan,1.57,36.36,3.91,13.82,12.17,74.01,32.496939726631282,40.494836607397829,13.1458469587966
2024-06-30,16,Helwan,1.53,40.59,5.94,12.47,10.08,77.45,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-01,16,Helwan,1.64,33.23,6.32,8.57,13.63,77.8,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-02,16,Helwan,1.53,38.78,3.79,12.49,12.68,74.83,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-03,16,Helwan,1.48,39.99,2.96,11.79,13.33,74.88,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-04,16,Helwan,1.68,31.1,8.81,10.55,17.73,71.72,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-05,16,Helwan,2.01,19.06,24.01,7.28,20.63,72.09,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-06,16,Helwan,1.67,31.09,7.96,9.34,14.2,76.46,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-07,16,Helwan,1.56,36.31,5.84,10.54,11.85,77.61,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-08,16,Helwan,1.72,28.84,10.3,6.8,17.4,75.8,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-09,16,Helwan,1.56,33.88,8.9,9.94,13.99,76.07,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-10,16,Helwan,1.59,32.74,8.82,7.87,13.5,78.63,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-11,16,Helwan,1.82,25.46,19.35,6.6,22.3,71.1,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-12,16,Helwan,2.0,20.06,20.37,7.21,19.62,73.17,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-13,16,Helwan,1.7,28.12,8.05,8.0,15.38,76.62,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-14,16,Helwan,1.58,32.74,7.52,8.94,14.6,76.46,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-15,16,Helwan,1.6,34.22,8.78,9.75,15.41,74.84,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-16,16,Helwan,1.58,32.19,8.52,8.71,15.41,75.88,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-17,16,Helwan,1.56,35.64,6.08,8.31,13.15,78.55,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-18,16,Helwan,1.5,36.9,3.0,9.9,11.49,78.61,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-19,16,Helwan,1.82,25.62,10.64,9.22,13.48,77.3,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-20,16,Helwan,1.7,28.32,9.81,8.23,14.77,77.0,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-21,16,Helwan,1.75,24.46,12.09,9.61,17.98,72.41,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-22,16,Helwan,1.65,29.26,10.67,8.46,16.33,75.21,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-23,16,Helwan,1.55,34.59,3.68,7.23,11.03,81.74,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-24,16,Helwan,1.55,32.85,9.02,8.52,16.62,74.86,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-25,16,Helwan,1.89,21.91,22.86,6.72,24.61,68.67,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-26,16,Helwan,1.94,21.38,20.2,7.86,18.56,73.58,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-27,16,Helwan,1.82,24.88,14.61,10.99,14.08,74.92,32.496939726631282,40.494836607397829,13.1458469587966
2024-07-28,16,Helwan,1.9,23.24,21.06,9.81,17.38,72.81,32.496939726631282,40.494836607397829,13.1458469587966
2024-06-28,21,Mohandiseen,1.86,23.64,4.55,10.19,9.26,80.55,25.49258092370944,27.967371551296829,8.4885290148448043
2024-06-29,21,Mohandiseen,1.77,23.32,2.63,11.16,8.34,80.5,25.49258092370944,27.967371551296829,8.4885290148448043
2024-06-30,21,Mohandiseen,1.64,29.8,1.96,12.63,7.47,79.9,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-01,21,Mohandiseen,1.88,16.87,4.8,7.99,10.1,81.91,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-02,21,Mohandiseen,1.72,23.48,1.14,8.05,8.77,83.18,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-03,21,Mohandiseen,1.69,23.56,0.97,8.44,9.19,82.37,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-04,21,Mohandiseen,1.77,20.89,2.57,9.33,9.0,81.66,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-05,21,Mohandiseen,1.89,16.51,4.67,9.55,9.08,81.38,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-06,21,Mohandiseen,1.66,25.86,1.61,9.67,8.04,82.29,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-07,21,Mohandiseen,1.73,21.45,1.6,8.86,8.79,82.36,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-08,21,Mohandiseen,1.86,15.3,3.29,7.35,9.71,82.94,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-09,21,Mohandiseen,1.8,18.18,3.17,7.91,9.7,82.39,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-10,21,Mohandiseen,1.75,18.31,2.29,7.5,9.79,82.72,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-11,21,Mohandiseen,1.61,27.2,2.57,9.84,8.49,81.67,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-12,21,Mohandiseen,1.67,24.95,2.17,10.73,8.27,81.0,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-13,21,Mohandiseen,1.55,29.39,0.7,9.47,8.77,81.76,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-14,21,Mohandiseen,1.72,19.93,2.18,8.09,9.61,82.3,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-15,21,Mohandiseen,1.84,16.6,2.55,7.64,9.44,82.92,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-16,21,Mohandiseen,1.8,17.61,2.2,8.23,9.77,82.01,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-17,21,Mohandiseen,1.7,22.52,1.54,8.86,8.49,82.65,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-18,21,Mohandiseen,1.7,22.48,1.75,9.49,8.62,81.89,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-19,21,Mohandiseen,1.7,23.34,1.85,10.44,7.86,81.71,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-20,21,Mohandiseen,1.63,25.12,0.65,9.71,9.26,81.03,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-21,21,Mohandiseen,1.68,22.01,1.21,8.44,9.15,82.41,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-22,21,Mohandiseen,1.85,15.89,4.51,7.91,9.99,82.1,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-23,21,Mohandiseen,1.77,19.17,2.43,7.94,10.25,81.82,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-24,21,Mohandiseen,1.7,21.29,1.57,7.27,9.94,82.79,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-25,21,Mohandiseen,1.63,25.43,2.66,8.23,10.74,81.03,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-26,21,Mohandiseen,1.77,18.65,2.68,9.12,9.93,80.95,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-27,21,Mohandiseen,1.68,23.68,1.14,10.44,7.54,82.01,25.49258092370944,27.967371551296829,8.4885290148448043
2024-07-28,21,Mohandiseen,1.77,19.29,2.27,8.41,8.62,82.96,25.49258092370944,27.967371551296829,8.4885290148448043
2024-06-28,24,Alexandria,1.59,24.69,4.71,9.71,13.15,77.14,30.905777325324468,34.4081008289099,11.96252235440479
2024-06-29,24,Alexandria,1.46,24.02,7.25,10.01,13.81,76.18,30.905777325324468,34.4081008289099,11.96252235440479
2024-06-30,24,Alexandria,1.54,20.96,4.34,11.53,11.2,77.27,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-01,24,Alexandria,1.6,17.48,8.02,8.98,14.58,76.43,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-02,24,Alexandria,1.47,23.46,4.14,9.23,13.59,77.18,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-03,24,Alexandria,1.44,23.35,3.82,9.35,13.61,77.04,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-04,24,Alexandria,1.44,23.29,3.06,11.07,11.99,76.95,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-05,24,Alexandria,1.55,19.57,4.88,11.97,12.08,75.95,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-06,24,Alexandria,1.46,21.82,2.96,9.9,12.28,77.82,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-07,24,Alexandria,1.45,21.98,2.8,9.83,12.57,77.59,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-08,24,Alexandria,1.52,18.17,3.99,9.32,12.99,77.69,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-09,24,Alexandria,1.52,18.47,3.55,9.61,12.37,78.01,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-10,24,Alexandria,1.48,18.31,4.5,9.47,13.78,76.75,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-11,24,Alexandria,1.47,21.55,3.11,11.22,11.96,76.82,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-12,24,Alexandria,1.52,20.6,3.03,12.6,11.18,76.22,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-13,24,Alexandria,1.4,24.09,1.55,10.31,11.52,78.18,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-14,24,Alexandria,1.47,20.31,4.27,10.05,13.67,76.27,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-15,24,Alexandria,1.51,18.3,4.18,9.73,12.91,77.36,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-16,24,Alexandria,1.44,21.94,2.9,10.24,12.12,77.64,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-17,24,Alexandria,1.39,23.12,2.08,9.67,12.7,77.64,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-18,24,Alexandria,1.43,22.84,1.71,11.13,11.4,77.48,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-19,24,Alexandria,1.48,21.68,2.3,12.23,10.91,76.85,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-20,24,Alexandria,1.48,19.39,2.43,10.0,12.5,77.5,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-21,24,Alexandria,1.54,17.37,5.52,9.24,13.37,77.39,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-22,24,Alexandria,1.61,13.23,8.01,9.48,14.97,75.55,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-23,24,Alexandria,1.54,16.14,5.66,8.29,14.11,77.6,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-24,24,Alexandria,1.54,15.45,6.89,8.12,15.91,75.97,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-25,24,Alexandria,1.55,18.29,12.1,10.17,18.79,71.04,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-26,24,Alexandria,1.65,14.56,5.93,10.25,12.19,77.56,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-27,24,Alexandria,1.53,17.5,3.83,11.55,10.74,77.71,30.905777325324468,34.4081008289099,11.96252235440479
2024-07-28,24,Alexandria,1.64,13.05,9.04,10.72,13.56,75.72,30.905777325324468,34.4081008289099,11.96252235440479
2024-06-28,26,Sheikh zayed,1.9,15.24,15.53,16.38,12.99,70.63,26.677118674655208,31.182206193753263,10.161106177851071
2024-06-29,26,Sheikh zayed,1.74,22.82,10.03,19.08,9.88,71.04,26.677118674655208,31.182206193753263,10.161106177851071
2024-06-30,26,Sheikh zayed,1.86,19.0,13.69,15.32,11.95,72.73,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-01,26,Sheikh zayed,1.99,11.83,19.58,14.01,13.93,72.05,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-02,26,Sheikh zayed,1.96,13.12,16.43,14.22,11.65,74.13,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-03,26,Sheikh zayed,1.97,12.5,12.27,14.01,11.45,74.53,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-04,26,Sheikh zayed,1.95,12.78,14.42,16.54,11.14,72.33,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-05,26,Sheikh zayed,2.06,9.32,20.55,15.56,13.24,71.2,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-06,26,Sheikh zayed,1.86,15.16,10.79,16.33,10.59,73.07,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-07,26,Sheikh zayed,1.94,11.05,15.96,14.74,12.75,72.51,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-08,26,Sheikh zayed,1.91,13.12,15.18,15.68,12.48,71.84,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-09,26,Sheikh zayed,1.91,13.89,16.86,14.76,13.46,71.78,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-10,26,Sheikh zayed,1.85,16.32,11.95,17.58,11.56,70.86,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-11,26,Sheikh zayed,1.78,19.44,10.64,18.66,10.68,70.66,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-12,26,Sheikh zayed,1.91,15.94,14.34,19.28,11.08,69.64,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-13,26,Sheikh zayed,1.69,24.38,4.47,21.6,9.12,69.28,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-14,26,Sheikh zayed,1.81,19.05,7.92,19.43,9.47,71.1,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-15,26,Sheikh zayed,1.76,21.4,8.86,17.91,9.76,72.33,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-16,26,Sheikh zayed,1.83,17.35,8.05,17.52,8.87,73.6,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-17,26,Sheikh zayed,1.77,19.07,8.86,18.6,10.34,71.06,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-18,26,Sheikh zayed,1.89,15.12,7.91,20.62,9.18,70.19,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-19,26,Sheikh zayed,1.97,13.08,15.76,19.1,10.97,69.93,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-20,26,Sheikh zayed,1.86,16.22,11.19,17.67,10.84,71.5,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-21,26,Sheikh zayed,1.96,12.73,14.88,11.16,12.27,76.57,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-22,26,Sheikh zayed,1.95,11.56,15.79,8.92,14.65,76.44,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-23,26,Sheikh zayed,1.86,14.17,9.77,7.15,12.34,80.51,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-24,26,Sheikh zayed,1.76,18.83,7.62,6.68,12.28,81.05,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-25,26,Sheikh zayed,1.71,19.76,11.11,6.25,14.66,79.09,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-26,26,Sheikh zayed,1.73,19.98,8.85,8.98,10.96,80.06,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-27,26,Sheikh zayed,1.62,26.12,4.49,9.74,10.16,80.1,26.677118674655208,31.182206193753263,10.161106177851071
2024-07-28,26,Sheikh zayed,1.73,20.81,9.32,9.13,10.85,80.02,26.677118674655208,31.182206193753263,10.161106177851071
2024-06-28,31,New damietta,0.7,47.07,3.4,15.74,28.94,55.32,34.17673824538992,44.298507462686622,18.181818181818183
2024-06-29,31,New damietta,0.71,50.12,5.48,16.44,25.57,57.99,34.17673824538992,44.298507462686622,18.181818181818183
2024-06-30,31,New damietta,0.71,54.88,3.38,19.83,23.21,56.96,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-01,31,New damietta,0.53,65.79,1.14,25.0,18.18,56.82,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-02,31,New damietta,0.57,62.83,1.02,20.3,25.38,54.31,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-03,31,New damietta,0.59,58.09,0.95,18.96,19.43,61.61,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-04,31,New damietta,0.58,62.75,1.83,31.96,20.09,47.95,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-05,31,New damietta,0.6,61.97,0.91,26.36,19.55,54.09,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-06,31,New damietta,0.57,64.18,0.0,33.33,15.69,50.98,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-07,31,New damietta,0.59,63.54,1.0,34.33,17.91,47.76,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-08,31,New damietta,0.55,64.33,0.0,26.67,24.1,49.23,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-09,31,New damietta,0.56,65.6,1.0,35.5,16.5,48.0,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-10,31,New damietta,0.64,61.08,0.0,32.87,12.04,55.09,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-11,31,New damietta,0.79,55.43,0.76,28.9,16.73,54.37,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-12,31,New damietta,0.78,51.64,9.02,29.7,21.05,49.25,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-13,31,New damietta,0.86,45.95,2.89,22.74,20.58,56.68,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-14,31,New damietta,0.98,38.42,6.29,29.02,23.08,47.9,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-15,31,New damietta,0.89,43.95,1.59,25.4,21.43,53.17,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-16,31,New damietta,0.74,54.32,0.93,21.86,21.86,56.28,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-17,31,New damietta,0.75,51.72,4.07,23.08,23.53,53.39,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-18,31,New damietta,0.64,62.28,0.9,23.77,19.73,56.5,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-19,31,New damietta,0.77,52.44,4.03,22.82,22.82,54.36,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-20,31,New damietta,0.63,63.86,0.73,20.88,20.51,58.61,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-21,31,New damietta,0.67,59.53,1.5,20.97,23.6,55.43,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-22,31,New damietta,0.78,53.47,0.0,25.94,19.55,54.51,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-23,31,New damietta,0.6,64.17,1.74,16.09,17.39,66.52,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-24,31,New damietta,0.67,59.04,2.41,19.68,20.88,59.44,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-25,31,New damietta,0.67,58.89,0.75,18.8,20.68,60.53,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-26,31,New damietta,0.78,53.68,4.69,19.86,21.66,58.48,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-27,31,New damietta,0.64,61.64,2.15,14.59,19.74,65.67,34.17673824538992,44.298507462686622,18.181818181818183
2024-07-28,31,New damietta,0.66,60.25,2.27,14.02,20.08,65.91,34.17673824538992,44.298507462686622,18.181818181818183
2024-06-28,32,Ras el bar,0.63,57.11,9.59,12.33,26.03,61.64,28.992883500263492,32.01827676240206,15.217391304347828
2024-06-29,32,Ras el bar,0.85,57.17,12.94,16.47,21.18,62.35,28.992883500263492,32.01827676240206,15.217391304347828
